ORDERNUMBER,quantity,priceperunit,SALES,ORDERDATE,PRODUCTLINE,itemid,CUSTOMERNAME,PHONE,address,CustomerID
10128,32,70.15,2244.8,6/6/2003 0:00,Ships,1938,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10142,43,70.15,3016.45,8/8/2003 0:00,Ships,1938,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10153,31,70.15,2174.65,9/28/2003 0:00,Ships,1938,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10166,29,70.15,2034.35,10/21/2003 0:00,Ships,1938,FunGiftIdeas.com,0308-5552555,1785 First Street,22
10177,31,70.15,2174.65,11/7/2003 0:00,Ships,1938,CAF Imports,0391-3728555,"Merchants House, 27-30 Merchant's Quay",77
10185,30,70.15,2104.5,11/14/2003 0:00,Ships,1938,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10196,50,70.15,3507.5,11/26/2003 0:00,Ships,1938,Super Scale Inc.,0303-5559545,567 North Pendale Street,35
10208,40,70.15,2806,1/2/2004 0:00,Ships,1938,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10221,23,70.15,1613.45,2/18/2004 0:00,Ships,1938,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10232,26,70.15,1823.9,3/20/2004 0:00,Ships,1938,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10248,40,70.15,2806,5/7/2004 0:00,Ships,1938,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10273,21,70.15,1473.15,7/21/2004 0:00,Ships,1938,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10282,43,70.15,3016.45,8/20/2004 0:00,Ships,1938,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10293,29,70.15,2034.35,9/9/2004 0:00,Ships,1938,Amica Models & Co.,0311-4988555,Via Monte Bianco 34,37
10306,38,70.15,2665.7,10/14/2004 0:00,Ships,1938,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10314,23,70.15,1613.45,10/22/2004 0:00,Ships,1938,Heintze Collectables,0300-0000000,Smagsloget 45,79
10327,20,70.15,1403,11/10/2004 0:00,Ships,1938,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10337,36,70.15,2525.4,11/21/2004 0:00,Ships,1938,Classic Legends Inc.,0312-5558493,5905 Pompton St.,28
10350,28,70.15,1964.2,12/2/2004 0:00,Ships,1938,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10372,44,70.15,3086.6,1/26/2005 0:00,Ships,1938,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10384,49,70.15,3437.35,2/23/2005 0:00,Ships,1938,Corporate Gift Ideas Co.,0350-5551386,7734 Strong St.,5
10397,32,70.15,2244.8,3/28/2005 0:00,Ships,1938,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10414,34,70.15,2385.1,5/6/2005 0:00,Ships,1938,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10106,30,100,3000,2/17/2003 0:00,Ships,2047,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10119,29,100,2900,4/28/2003 0:00,Ships,2047,Salzburg Collectables,0300-0000000,Geislweg 14,20
10131,22,100,2200,6/16/2003 0:00,Ships,2047,Gift Ideas Corp.,0303-5554407,2440 Pompton St.,89
10143,26,100,2600,8/10/2003 0:00,Ships,2047,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10155,32,100,3200,10/6/2003 0:00,Ships,2047,"Toys of Finland, Co.",0300-0000000,Keskuskatu 45,17
10167,29,100,2900,10/23/2003 0:00,Ships,2047,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10178,34,100,3400,11/8/2003 0:00,Ships,2047,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10186,24,100,2400,11/14/2003 0:00,Ships,2047,"Double Decker Gift Stores, Ltd",0371-5557555,120 Hanover Sq.,53
10197,24,100,2400,11/26/2003 0:00,Ships,2047,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10209,33,100,3300,1/9/2004 0:00,Ships,2047,"Men 'R' US Retailers, Ltd.",0315-5554369,6047 Douglas Av.,55
10222,26,100,2600,2/19/2004 0:00,Ships,2047,Collectable Mini Designs Co.,0360-5558146,361 Furth Circle,56
10249,40,100,4000,5/8/2004 0:00,Ships,2047,Cambridge Collectables Co.,0317-5555555,4658 Baden Av.,34
10262,44,100,4400,6/24/2004 0:00,Ships,2047,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10274,24,100,2400,7/21/2004 0:00,Ships,2047,Collectables For Less Inc.,0317-5558555,7825 Douglas Av.,42
10283,20,100,2000,8/20/2004 0:00,Ships,2047,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10296,34,100,3400,9/15/2004 0:00,Ships,2047,"Bavarian Collectables Imports, Co.",0389-6108955,Hansastr. 15,90
10307,34,100,3400,10/14/2004 0:00,Ships,2047,"Classic Gift Ideas, Inc",0315-5554695,782 First Street,30
10316,45,100,4500,11/1/2004 0:00,Ships,2047,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10328,41,100,4100,11/12/2004 0:00,Ships,2047,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10339,55,100,5500,11/23/2004 0:00,Ships,2047,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10352,23,100,2300,12/3/2004 0:00,Ships,2047,Auto-Moto Classics Inc.,0317-5558428,16780 Pompton St.,92
10361,24,100,2400,12/17/2004 0:00,Ships,2047,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10373,32,100,3200,1/31/2005 0:00,Ships,2047,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10386,29,100,2900,3/1/2005 0:00,Ships,2047,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10398,36,100,3600,3/30/2005 0:00,Ships,2047,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10400,46,100,4600,4/1/2005 0:00,Ships,2047,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10415,32,100,3200,5/9/2005 0:00,Ships,2047,"Australian Collectables, Ltd",0393-8446555,7 Allen Street,88
10106,34,100,3400,2/17/2003 0:00,Planes,2466,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10120,24,100,2400,4/29/2003 0:00,Planes,2466,"Australian Collectors, Co.",0339-5204555,636 St Kilda Road,11
10131,40,100,4000,6/16/2003 0:00,Planes,2466,Gift Ideas Corp.,0303-5554407,2440 Pompton St.,89
10143,26,100,2600,8/10/2003 0:00,Planes,2466,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10155,20,100,2000,10/6/2003 0:00,Planes,2466,"Toys of Finland, Co.",0300-0000000,Keskuskatu 45,17
10168,31,100,3100,10/28/2003 0:00,Planes,2466,Technics Stores Inc.,0350-5556809,9408 Furth Circle,6
10178,22,100,2200,11/8/2003 0:00,Planes,2466,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10198,42,100,4200,11/27/2003 0:00,Planes,2466,Cruz & Sons Co.,0332-5553587,15 McCallum Street - NatWest Center #13-03,67
10210,26,100,2600,1/12/2004 0:00,Planes,2466,Osaka Souveniers Co.,0306-6342555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",45
10222,37,100,3700,2/19/2004 0:00,Planes,2466,Collectable Mini Designs Co.,0360-5558146,361 Furth Circle,56
10235,38,100,3800,4/2/2004 0:00,Planes,2466,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10250,35,100,3500,5/11/2004 0:00,Planes,2466,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10262,33,100,3300,6/24/2004 0:00,Planes,2466,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10275,39,100,3900,7/23/2004 0:00,Planes,2466,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10284,45,100,4500,8/21/2004 0:00,Planes,2466,"Norway Gifts By Mail, Co.",0372-2121555,"Drammensveien 126 A, PB 744 Sentrum",86
10296,24,100,2400,9/15/2004 0:00,Planes,2466,"Bavarian Collectables Imports, Co.",0389-6108955,Hansastr. 15,90
10308,35,100,3500,10/15/2004 0:00,Planes,2466,Mini Classics,0314-5554562,3758 North Pendale Street,48
10316,23,100,2300,11/1/2004 0:00,Planes,2466,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10328,37,100,3700,11/12/2004 0:00,Planes,2466,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10340,55,100,5500,11/24/2004 0:00,Planes,2466,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10352,49,100,4900,12/3/2004 0:00,Planes,2466,Auto-Moto Classics Inc.,0317-5558428,16780 Pompton St.,92
10361,26,100,2600,12/17/2004 0:00,Planes,2466,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10375,33,100,3300,2/3/2005 0:00,Planes,2466,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10386,37,100,3700,3/1/2005 0:00,Planes,2466,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10398,22,100,2200,3/30/2005 0:00,Planes,2466,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10401,85,100,8500,4/3/2005 0:00,Planes,2466,Tekni Collectables Inc.,0301-5559350,7476 Moss Rd.,13
10416,22,100,2200,5/10/2005 0:00,Planes,2466,L'ordine Souveniers,0352-2556555,Strada Provinciale 124,71
10105,31,65.77,2038.87,2/11/2003 0:00,Ships,2610,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10119,38,65.77,2499.26,4/28/2003 0:00,Ships,2610,Salzburg Collectables,0300-0000000,Geislweg 14,20
10129,45,65.77,2959.65,6/12/2003 0:00,Ships,2610,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10143,31,65.77,2038.87,8/10/2003 0:00,Ships,2610,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10154,36,65.77,2367.72,10/2/2003 0:00,Ships,2610,Boards & Toys Co.,0310-5552373,4097 Douglas Av.,81
10167,46,65.77,3025.42,10/23/2003 0:00,Ships,2610,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10177,32,65.77,2104.64,11/7/2003 0:00,Ships,2610,CAF Imports,0391-3728555,"Merchants House, 27-30 Merchant's Quay",77
10185,39,65.77,2565.03,11/14/2003 0:00,Ships,2610,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10197,50,65.77,3288.5,11/26/2003 0:00,Ships,2610,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10208,46,65.77,3025.42,1/2/2004 0:00,Ships,2610,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10222,36,65.77,2367.72,2/19/2004 0:00,Ships,2610,Collectable Mini Designs Co.,0360-5558146,361 Furth Circle,56
10233,29,65.77,1907.33,3/29/2004 0:00,Ships,2610,Tekni Collectables Inc.,0301-5559350,7476 Moss Rd.,13
10248,32,65.77,2104.64,5/7/2004 0:00,Ships,2610,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10261,44,65.77,2893.88,6/17/2004 0:00,Ships,2610,Quebec Home Shopping Network,0314-5558054,43 rue St. Laurent,44
10273,42,65.77,2762.34,7/21/2004 0:00,Ships,2610,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10283,47,65.77,3091.19,8/20/2004 0:00,Ships,2610,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10295,44,65.77,2893.88,9/10/2004 0:00,Ships,2610,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10306,43,65.77,2828.11,10/14/2004 0:00,Ships,2610,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10316,48,65.77,3156.96,11/1/2004 0:00,Ships,2610,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10327,21,65.77,1381.17,11/10/2004 0:00,Ships,2610,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10339,50,65.77,3288.5,11/23/2004 0:00,Ships,2610,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10350,29,65.77,1907.33,12/2/2004 0:00,Ships,2610,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10373,41,65.77,2696.57,1/31/2005 0:00,Ships,2610,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10386,37,65.77,2433.49,3/1/2005 0:00,Ships,2610,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10397,22,65.77,1446.94,3/28/2005 0:00,Ships,2610,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10414,31,65.77,2038.87,5/6/2005 0:00,Ships,2610,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10103,42,100,4200,1/29/2003 0:00,Classic Cars,2824,Baane Mini Imports,0300-0000000,Erling Skakkes gate 78,18
10114,42,100,4200,4/1/2003 0:00,Classic Cars,2824,"La Corne D'abondance, Co.",0300-0000000,"265, boulevard Charonne",63
10126,45,100,4500,5/28/2003 0:00,Classic Cars,2824,"Corrida Auto Replicas, Ltd",0300-0000000,"C/ Araquil, 67",26
10140,36,100,3600,7/24/2003 0:00,Classic Cars,2824,Technics Stores Inc.,0350-5556809,9408 Furth Circle,6
10150,20,100,2000,9/19/2003 0:00,Classic Cars,2824,"Dragon Souveniers, Ltd.",0300-0000000,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",27
10164,39,100,3900,10/21/2003 0:00,Classic Cars,2824,Mini Auto Werke,0300-0000000,Kirchgasse 6,64
10175,42,100,4200,11/6/2003 0:00,Classic Cars,2824,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10183,23,100,2300,11/13/2003 0:00,Classic Cars,2824,"Classic Gift Ideas, Inc",0315-5554695,782 First Street,30
10194,26,100,2600,11/25/2003 0:00,Classic Cars,2824,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10206,33,100,3300,12/5/2003 0:00,Classic Cars,2824,Canadian Gift Exchange Network,0304-5553392,1900 Oak St.,32
10217,31,100,3100,2/4/2004 0:00,Classic Cars,2824,Handji Gifts& Co,0300-0000000,Village Close - 106 Linden Road Sandown,66
10229,50,100,5000,3/11/2004 0:00,Classic Cars,2824,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10245,44,100,4400,5/4/2004 0:00,Classic Cars,2824,Super Scale Inc.,0303-5559545,567 North Pendale Street,35
10258,45,100,4500,6/15/2004 0:00,Classic Cars,2824,"Tokyo Collectables, Ltd",0333-5840555,2-2-8 Roppongi,36
10270,46,100,4600,7/19/2004 0:00,Classic Cars,2824,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10281,27,100,2700,8/19/2004 0:00,Classic Cars,2824,Diecast Classics Inc.,0315-5551555,7586 Pompton St.,19
10291,28,100,2800,9/8/2004 0:00,Classic Cars,2824,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10304,40,100,4000,10/11/2004 0:00,Classic Cars,2824,Auto Assoc. & Cie.,0300-0000000,"67, avenue de l'Europe",39
10313,30,100,3000,10/22/2004 0:00,Classic Cars,2824,Canadian Gift Exchange Network,0304-5553392,1900 Oak St.,32
10324,34,100,3400,11/5/2004 0:00,Classic Cars,2824,Vitachrome Inc.,0312-5551500,2678 Kingston Rd.,12
10336,46,100,4600,11/20/2004 0:00,Classic Cars,2824,"La Corne D'abondance, Co.",0300-0000000,"265, boulevard Charonne",63
10348,32,100,3200,11/1/2004 0:00,Classic Cars,2824,"Corrida Auto Replicas, Ltd",0300-0000000,"C/ Araquil, 67",26
10358,27,100,2700,12/10/2004 0:00,Classic Cars,2824,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10371,34,100,3400,1/23/2005 0:00,Classic Cars,2824,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10382,34,100,3400,2/17/2005 0:00,Classic Cars,2824,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10411,34,100,3400,5/1/2005 0:00,Classic Cars,2824,Quebec Home Shopping Network,0314-5558054,43 rue St. Laurent,44
10424,46,100,4600,5/31/2005 0:00,Classic Cars,2824,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10106,32,100,3200,2/17/2003 0:00,Planes,2834,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10120,24,100,2400,4/29/2003 0:00,Planes,2834,"Australian Collectors, Co.",0339-5204555,636 St Kilda Road,11
10133,27,100,2700,6/27/2003 0:00,Planes,2834,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10145,20,100,2000,8/25/2003 0:00,Planes,2834,Toys4GrownUps.com,0326-5557265,78934 Hillside Dr.,4
10168,36,100,3600,10/28/2003 0:00,Planes,2834,Technics Stores Inc.,0350-5556809,9408 Furth Circle,6
10188,29,100,2900,11/18/2003 0:00,Planes,2834,Herkku Gifts,0372-2673215,"Drammen 121, PR 744 Sentrum",8
10210,25,100,2500,1/12/2004 0:00,Planes,2834,Osaka Souveniers Co.,0306-6342555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",45
10223,29,100,2900,2/20/2004 0:00,Planes,2834,"Australian Collectors, Co.",0339-5204555,636 St Kilda Road,11
10235,25,100,2500,4/2/2004 0:00,Planes,2834,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10250,44,100,4400,5/11/2004 0:00,Planes,2834,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10263,47,100,4700,6/28/2004 0:00,Planes,2834,Gift Depot Inc.,0303-5552570,25593 South Bay Ln.,14
10275,48,100,4800,7/23/2004 0:00,Planes,2834,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10285,45,100,4500,8/27/2004 0:00,Planes,2834,Marta's Replicas Co.,0317-5558555,39323 Spinnaker Dr.,16
10297,35,100,3500,9/16/2004 0:00,Planes,2834,"Clover Collections, Co.",0331-8621555,25 Maiden Lane,76
10308,31,100,3100,10/15/2004 0:00,Planes,2834,Mini Classics,0314-5554562,3758 North Pendale Street,48
10318,50,100,5000,11/2/2004 0:00,Planes,2834,Diecast Classics Inc.,0315-5551555,7586 Pompton St.,19
10328,33,100,3300,11/12/2004 0:00,Planes,2834,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10340,29,100,2900,11/24/2004 0:00,Planes,2834,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10353,48,100,4800,12/4/2004 0:00,Planes,2834,Gift Ideas Corp.,0303-5554407,2440 Pompton St.,89
10361,44,100,4400,12/17/2004 0:00,Planes,2834,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10375,25,100,2500,2/3/2005 0:00,Planes,2834,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10388,50,100,5000,3/3/2005 0:00,Planes,2834,FunGiftIdeas.com,0308-5552555,1785 First Street,22
10398,23,100,2300,3/30/2005 0:00,Planes,2834,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10401,21,100,2100,4/3/2005 0:00,Planes,2834,Tekni Collectables Inc.,0301-5559350,7476 Moss Rd.,13
10416,41,100,4100,5/10/2005 0:00,Planes,2834,L'ordine Souveniers,0352-2556555,Strada Provinciale 124,71
10106,44,74.4,3273.6,2/17/2003 0:00,Planes,3167,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10120,43,74.4,3199.2,4/29/2003 0:00,Planes,3167,"Australian Collectors, Co.",0339-5204555,636 St Kilda Road,11
10143,28,74.4,2083.2,8/10/2003 0:00,Planes,3167,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10155,43,74.4,3199.2,10/6/2003 0:00,Planes,3167,"Toys of Finland, Co.",0300-0000000,Keskuskatu 45,17
10168,48,74.4,3571.2,10/28/2003 0:00,Planes,3167,Technics Stores Inc.,0350-5556809,9408 Furth Circle,6
10199,38,74.4,2827.2,12/1/2003 0:00,Planes,3167,West Coast Collectables Co.,0310-5553722,3675 Furth Circle,33
10210,31,74.4,2306.4,1/12/2004 0:00,Planes,3167,Osaka Souveniers Co.,0306-6342555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",45
10223,26,74.4,1934.4,2/20/2004 0:00,Planes,3167,"Australian Collectors, Co.",0339-5204555,636 St Kilda Road,11
10235,32,74.4,2380.8,4/2/2004 0:00,Planes,3167,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10250,44,74.4,3273.6,5/11/2004 0:00,Planes,3167,The Sharp Gifts Warehouse,0308-5553659,3086 Ingle Ln.,62
10262,27,74.4,2008.8,6/24/2004 0:00,Planes,3167,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10275,43,74.4,3199.2,7/23/2004 0:00,Planes,3167,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10284,25,74.4,1860,8/21/2004 0:00,Planes,3167,"Norway Gifts By Mail, Co.",0372-2121555,"Drammensveien 126 A, PB 744 Sentrum",86
10296,22,74.4,1636.8,9/15/2004 0:00,Planes,3167,"Bavarian Collectables Imports, Co.",0389-6108955,Hansastr. 15,90
10308,21,74.4,1562.4,10/15/2004 0:00,Planes,3167,Mini Classics,0314-5554562,3758 North Pendale Street,48
10316,48,74.4,3571.2,11/1/2004 0:00,Planes,3167,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10328,33,74.4,2455.2,11/12/2004 0:00,Planes,3167,Rovelli Gifts,0300-0000000,Via Ludovico il Moro 22,87
10341,34,74.4,2529.6,11/24/2004 0:00,Planes,3167,Salzburg Collectables,0300-0000000,Geislweg 14,20
10353,43,74.4,3199.2,12/4/2004 0:00,Planes,3167,Gift Ideas Corp.,0303-5554407,2440 Pompton St.,89
10361,44,74.4,3273.6,12/17/2004 0:00,Planes,3167,Souveniers And Things Co.,0329-4958555,"Monitor Money Building, 815 Pacific Hwy",21
10375,44,74.4,3273.6,2/3/2005 0:00,Planes,3167,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10386,32,74.4,2380.8,3/1/2005 0:00,Planes,3167,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10398,29,74.4,2157.6,3/30/2005 0:00,Planes,3167,Reims Collectables,0300-0000000,59 rue de l'Abbaye,2
10401,77,74.4,5728.8,4/3/2005 0:00,Planes,3167,Tekni Collectables Inc.,0301-5559350,7476 Moss Rd.,13
10416,39,74.4,2901.6,5/10/2005 0:00,Planes,3167,L'ordine Souveniers,0352-2556555,Strada Provinciale 124,71
10105,39,81.14,3164.46,2/11/2003 0:00,Ships,3505,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10118,36,81.14,2921.04,4/21/2003 0:00,Ships,3505,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10129,42,81.14,3407.88,6/12/2003 0:00,Ships,3505,"Stylish Desk Decors, Co.",0371-5550297,35 King George,50
10142,21,81.14,1703.94,8/8/2003 0:00,Ships,3505,Mini Gifts Distributors Ltd.,0315-5551450,5677 Strong St.,40
10153,50,81.14,4057,9/28/2003 0:00,Ships,3505,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10167,24,81.14,1947.36,10/23/2003 0:00,Ships,3505,Scandinavian Gift Ideas,0369-5346555,?kergatan 24,38
10177,44,81.14,3570.16,11/7/2003 0:00,Ships,3505,CAF Imports,0391-3728555,"Merchants House, 27-30 Merchant's Quay",77
10185,37,81.14,3002.18,11/14/2003 0:00,Ships,3505,Mini Creations Ltd.,0308-5559555,4575 Hillside Dr.,51
10197,27,81.14,2190.78,11/26/2003 0:00,Ships,3505,Enaco Distributors,0300-0000000,"Rambla de Catalu¤a, 23",54
10208,37,81.14,3002.18,1/2/2004 0:00,Ships,3505,"Saveley & Henriot, Co.",0300-0000000,"2, rue du Commerce",31
10222,38,81.14,3083.32,2/19/2004 0:00,Ships,3505,Collectable Mini Designs Co.,0360-5558146,361 Furth Circle,56
10232,48,81.14,3894.72,3/20/2004 0:00,Ships,3505,giftsbymail.co.uk,0398-5558888,Garden House Crowther Way,60
10248,30,81.14,2434.2,5/7/2004 0:00,Ships,3505,Land of Toys Inc.,0312-5557818,897 Long Airport Avenue,1
10261,25,81.14,2028.5,6/17/2004 0:00,Ships,3505,Quebec Home Shopping Network,0314-5558054,43 rue St. Laurent,44
10273,40,81.14,3245.6,7/21/2004 0:00,Ships,3505,Petit Auto,0300-0000000,Rue Joseph-Bens 532,57
10283,22,81.14,1785.08,8/20/2004 0:00,Ships,3505,"Royal Canadian Collectables, Ltd.",0304-5554555,23 Tsawassen Blvd.,58
10295,34,81.14,2758.76,9/10/2004 0:00,Ships,3505,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
10306,32,81.14,2596.48,10/14/2004 0:00,Ships,3505,"AV Stores, Co.",0371-5551555,Fauntleroy Circus,78
10315,31,81.14,2515.34,10/29/2004 0:00,Ships,3505,La Rochelle Gifts,0300-0000000,"67, rue des Cinquante Otages",15
10327,43,81.14,3489.02,11/10/2004 0:00,Ships,3505,Danish Wholesale Imports,0300-0000000,Vinb'ltet 34,49
10337,31,81.14,2515.34,11/21/2004 0:00,Ships,3505,Classic Legends Inc.,0312-5558493,5905 Pompton St.,28
10350,31,81.14,2515.34,12/2/2004 0:00,Ships,3505,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10373,34,81.14,2758.76,1/31/2005 0:00,Ships,3505,"Oulu Toy Supplies, Inc.",0300-0000000,Torikatu 38,61
10386,45,81.14,3651.3,3/1/2005 0:00,Ships,3505,Euro Shopping Channel,0300-0000000,"C/ Moralzarzal, 86",24
10397,48,81.14,3894.72,3/28/2005 0:00,Ships,3505,Alpha Cognac,0300-0000000,1 rue Alsace-Lorraine,52
10414,28,81.14,2271.92,5/6/2005 0:00,Ships,3505,Gifts4AllAges.com,0317-5559555,8616 Spinnaker Dr.,59
